fid,id,LDEN,st_area_sh,st_length_,Long,Lat
469,426406,50,100.0842952,40.0168554913,3.85821,43.57293
470,426535,56,100.08482966,40.016962337,3.81686,43.5733
471,426683,52,300.252431025,80.0339201066,3.83097,43.57311
472,427395,57,100.08331764,40.0166600611,3.82675,43.57245
473,427961,73,700.59304474,160.067313613,3.86454,43.57144
474,428426,67,300.254352,80.0337049051,3.86274,43.57098
475,428773,52,300.253446665,80.0338193474,3.8284,43.57113
476,429010,61,100.084302795,40.0168570136,3.84787,43.57064
477,429039,56,100.08482964,40.016962341,3.81334,43.571
478,429143,54,100.08482203,40.0169608146,3.82274,43.57079
479,429174,55,200.16914005,60.0252389442,3.82986,43.5707
480,431231,50,200.16965931,60.0254419839,3.81732,43.56933
481,431707,61,300.252916035,80.0338147816,3.8444,43.56873
482,431728,64,100.084799195,40.0169562496,3.84993,43.56863
483,432661,51,100.08481442,40.0169592903,3.82862,43.5681
484,433122,58,200.169602195,60.0254358944,3.85386,43.56736
485,434413,56,200.17066734,60.0255442667,3.8066,43.56641
486,434461,59,3703.15254021,480.204908411,3.83497,43.56634
487,434913,52,100.0858072,40.0171577641,3.84304,43.56548
488,435461,66,100.0853108,40.0170585292,3.83584,43.56485
489,435756,57,100.08581481,40.0171592865,3.8289,43.5645
490,435879,53,100.085318425,40.0170600496,3.82828,43.56432
491,436232,52,300.2559172,80.0340147758,3.84415,43.56369
492,437046,69,100.08581481,40.0171592865,3.83133,43.56257
493,437378,64,100.08581481,40.0171592865,3.83131,43.56203
494,437609,62,100.085318425,40.0170600496,3.82834,43.56171
495,439600,63,200.17260339,60.0260358771,3.84842,43.55789
496,439644,52,100.086295995,40.0172554797,3.84755,43.55777
497,439955,52,100.0868076,40.0173577583,3.84209,43.55712
498,440059,63,300.259403375,80.0347170365,3.84864,43.55676
499,440426,66,100.08731923,40.017460038,3.82361,43.55592
500,440690,59,200.17414588,60.0260404409,3.82068,43.55515
